37.986,38.004,38.023,38.044,38.068,38.094,38.123,38.155,38.191,38.23,38.274,38.322,38.375,38.433,38.498,38.57,38.649,38.736,38.833,38.939,39.057,39.187,39.329,39.487,39.66,39.851,40.061,40.292,40.546,40.824,41.129,41.463,41.829,42.229,42.665,43.141,43.658,44.22,44.83,45.489,46.201,46.968,47.792,48.676,49.619,50.624,51.691,52.82,54.009,55.258,56.564,57.923,59.332,60.785,62.277,63.8,65.349,66.916,68.492,70.069,71.64,73.195,74.728,76.231,77.698,79.122,80.498,81.821,83.089,84.299,85.448,86.535,87.56,88.524,89.427,90.271,91.056,91.786,92.463,93.088,93.666,94.198,94.687,95.135,95.547,95.924,96.268,96.583,96.869,97.131,97.369,97.586,97.783,97.962,98.124,98.272,98.406,98.527,98.637,98.737,98.827,98.909,98.983,99.05,99.111,99.166,99.215,99.26,99.301,99.337,99.371,99.4,99.428,99.452,99.474,99.494,99.512,99.529,99.543,99.557
40.748,40.765,40.784,40.804,40.827,40.851,40.878,40.907,40.939,40.974,41.012,41.054,41.099,41.149,41.203,41.263,41.327,41.398,41.476,41.56,41.652,41.753,41.862,41.982,42.112,42.254,42.409,42.577,42.76,42.959,43.175,43.41,43.665,43.941,44.241,44.565,44.916,45.295,45.704,46.145,46.62,47.13,47.678,48.265,48.893,49.564,50.279,51.039,51.846,52.699,53.601,54.55,55.547,56.59,57.68,58.813,59.989,61.203,62.453,63.736,65.047,66.382,67.735,69.101,70.476,71.853,73.227,74.592,75.944,77.275,78.583,79.862,81.108,82.318,83.488,84.617,85.7,86.738,87.729,88.673,89.568,90.416,91.217,91.972,92.681,93.346,93.969,94.551,95.095,95.6,96.071,96.508,96.913,97.289,97.636,97.958,98.254,98.528,98.78,99.013,99.227,99.424,99.605,99.772,99.925,100.07,100.19,100.31,100.42,100.52,100.61,100.69,100.77,100.84,100.91,100.96,101.02,101.07,101.11,101.15
38.485,38.489,38.493,38.498,38.503,38.509,38.516,38.524,38.532,38.542,38.553,38.565,38.579,38.595,38.612,38.631,38.653,38.678,38.706,38.737,38.772,38.811,38.855,38.904,38.959,39.021,39.091,39.169,39.256,39.354,39.463,39.586,39.724,39.877,40.049,40.24,40.454,40.693,40.959,41.255,41.584,41.949,42.354,42.803,43.298,43.845,44.446,45.107,45.83,46.62,47.481,48.414,49.424,50.511,51.678,52.923,54.246,55.645,57.116,58.654,60.253,61.904,63.598,65.326,67.076,68.836,70.595,72.341,74.062,75.747,77.386,78.97,80.493,81.947,83.328,84.632,85.859,87.006,88.074,89.065,89.981,90.824,91.598,92.306,92.951,93.539,94.073,94.557,94.994,95.389,95.746,96.066,96.355,96.614,96.846,97.055,97.241,97.408,97.558,97.692,97.811,97.918,98.013,98.098,98.174,98.241,98.302,98.355,98.403,98.446,98.484,98.518,98.548,98.575,98.599,98.62,98.639,98.656,98.671,98.685
40.106,40.115,40.126,40.137,40.149,40.163,40.178,40.195,40.214,40.234,40.257,40.282,40.31,40.34,40.374,40.411,40.453,40.498,40.549,40.604,40.666,40.733,40.808,40.89,40.981,41.081,41.192,41.313,41.447,41.595,41.757,41.935,42.131,42.346,42.582,42.841,43.125,43.436,43.775,44.146,44.551,44.992,45.471,45.992,46.556,47.167,47.827,48.538,49.303,50.122,50.999,51.933,52.927,53.979,55.09,56.259,57.484,58.761,60.089,61.463,62.877,64.327,65.806,67.307,68.823,70.346,71.869,73.385,74.884,76.361,77.809,79.22,80.591,81.915,83.189,84.41,85.575,86.682,87.73,88.719,89.649,90.522,91.337,92.098,92.805,93.461,94.069,94.63,95.148,95.624,96.063,96.465,96.833,97.171,97.479,97.761,98.018,98.253,98.467,98.661,98.839,99,99.146,99.279,99.4,99.509,99.609,99.699,99.781,99.855,99.922,99.983,100.04,100.09,100.13,100.17,100.21,100.25,100.28,100.3
38.631,38.643,38.657,38.672,38.688,38.706,38.726,38.747,38.771,38.798,38.827,38.859,38.894,38.933,38.975,39.022,39.073,39.13,39.192,39.261,39.336,39.418,39.509,39.609,39.718,39.838,39.97,40.114,40.272,40.446,40.635,40.843,41.07,41.318,41.589,41.884,42.206,42.557,42.938,43.352,43.801,44.288,44.815,45.383,45.996,46.655,47.362,48.12,48.93,49.794,50.712,51.684,52.712,53.795,54.931,56.119,57.357,58.642,59.971,61.338,62.74,64.17,65.622,67.091,68.57,70.051,71.527,72.993,74.441,75.865,77.259,78.618,79.937,81.212,82.438,83.615,84.739,85.809,86.824,87.784,88.689,89.54,90.338,91.084,91.781,92.429,93.031,93.59,94.107,94.585,95.026,95.432,95.806,96.15,96.466,96.755,97.021,97.264,97.486,97.69,97.876,98.045,98.2,98.341,98.47,98.588,98.695,98.792,98.881,98.962,99.035,99.102,99.163,99.219,99.269,99.315,99.356,99.394,99.429,99.46
40.667,40.674,40.683,40.693,40.704,40.716,40.729,40.745,40.762,40.78,40.802,40.825,40.851,40.881,40.914,40.95,40.991,41.037,41.088,41.144,41.208,41.278,41.357,41.445,41.542,41.651,41.772,41.907,42.057,42.223,42.408,42.614,42.842,43.094,43.374,43.683,44.025,44.402,44.818,45.275,45.777,46.328,46.931,47.589,48.305,49.084,49.927,50.837,51.816,52.867,53.989,55.182,56.446,57.779,59.177,60.635,62.15,63.713,65.317,66.954,68.614,70.288,71.964,73.634,75.286,76.911,78.499,80.044,81.536,82.971,84.343,85.648,86.884,88.049,89.142,90.164,91.115,91.998,92.815,93.568,94.26,94.896,95.477,96.008,96.491,96.932,97.331,97.694,98.022,98.319,98.588,98.83,99.049,99.246,99.423,99.583,99.726,99.855,99.971,100.08,100.17,100.25,100.33,100.4,100.46,100.51,100.56,100.6,100.64,100.68,100.71,100.74,100.76,100.78,100.8,100.82,100.84,100.85,100.87,100.88
40.325,40.347,40.371,40.396,40.424,40.455,40.488,40.525,40.564,40.607,40.654,40.705,40.761,40.821,40.887,40.959,41.037,41.121,41.213,41.314,41.422,41.541,41.669,41.808,41.96,42.124,42.302,42.495,42.703,42.929,43.174,43.438,43.724,44.032,44.364,44.722,45.107,45.521,45.965,46.442,46.952,47.497,48.08,48.7,49.361,50.062,50.805,51.591,52.419,53.292,54.208,55.167,56.168,57.211,58.293,59.413,60.568,61.756,62.973,64.215,65.479,66.761,68.055,69.357,70.662,71.965,73.261,74.547,75.816,77.064,78.288,79.484,80.649,81.778,82.871,83.925,84.937,85.908,86.835,87.719,88.56,89.357,90.111,90.823,91.495,92.126,92.718,93.274,93.793,94.279,94.731,95.153,95.546,95.911,96.25,96.564,96.856,97.126,97.375,97.606,97.819,98.016,98.198,98.366,98.521,98.663,98.794,98.915,99.027,99.129,99.223,99.31,99.39,99.463,99.53,99.592,99.649,99.701,99.749,99.793
41.276,41.305,41.335,41.369,41.405,41.445,41.489,41.537,41.588,41.645,41.707,41.775,41.848,41.929,42.016,42.112,42.216,42.329,42.452,42.586,42.732,42.891,43.064,43.251,43.455,43.676,43.916,44.176,44.457,44.761,45.09,45.445,45.828,46.24,46.684,47.161,47.673,48.221,48.808,49.434,50.101,50.81,51.563,52.36,53.201,54.088,55.019,55.995,57.014,58.075,59.177,60.316,61.49,62.697,63.931,65.19,66.469,67.762,69.066,70.374,71.682,72.985,74.277,75.554,76.81,78.042,79.245,80.415,81.551,82.648,83.705,84.719,85.69,86.617,87.498,88.335,89.127,89.875,90.58,91.242,91.864,92.446,92.99,93.498,93.972,94.412,94.821,95.201,95.553,95.879,96.181,96.46,96.717,96.955,97.174,97.376,97.562,97.733,97.89,98.035,98.168,98.29,98.402,98.505,98.6,98.687,98.766,98.839,98.906,98.967,99.024,99.075,99.122,99.166,99.205,99.241,99.275,99.305,99.333,99.358
39.363,39.37,39.378,39.387,39.396,39.407,39.419,39.432,39.447,39.464,39.482,39.502,39.525,39.55,39.578,39.609,39.644,39.682,39.725,39.772,39.824,39.883,39.948,40.019,40.099,40.188,40.286,40.394,40.515,40.648,40.796,40.959,41.14,41.34,41.561,41.804,42.072,42.368,42.693,43.051,43.444,43.874,44.345,44.859,45.421,46.032,46.696,47.415,48.193,49.031,49.932,50.897,51.928,53.025,54.187,55.414,56.703,58.052,59.457,60.912,62.412,63.95,65.519,67.11,68.714,70.323,71.928,73.52,75.089,76.628,78.128,79.585,80.99,82.34,83.631,84.859,86.023,87.121,88.153,89.12,90.022,90.862,91.641,92.361,93.026,93.638,94.201,94.716,95.188,95.619,96.012,96.371,96.697,96.993,97.262,97.506,97.727,97.927,98.108,98.272,98.42,98.554,98.674,98.783,98.882,98.97,99.05,99.122,99.187,99.246,99.298,99.346,99.388,99.427,99.461,99.493,99.521,99.546,99.568,99.589
41.288,41.301,41.315,41.33,41.347,41.366,41.387,41.41,41.435,41.463,41.494,41.529,41.567,41.609,41.656,41.707,41.764,41.827,41.897,41.973,42.058,42.152,42.255,42.369,42.494,42.633,42.785,42.953,43.138,43.341,43.564,43.809,44.078,44.373,44.696,45.049,45.434,45.855,46.314,46.812,47.353,47.94,48.574,49.259,49.995,50.787,51.634,52.538,53.501,54.521,55.6,56.736,57.928,59.173,60.467,61.806,63.187,64.603,66.047,67.514,68.996,70.485,71.973,73.454,74.919,76.361,77.773,79.15,80.486,81.775,83.015,84.201,85.331,86.405,87.42,88.376,89.275,90.117,90.902,91.634,92.313,92.943,93.525,94.062,94.556,95.011,95.428,95.81,96.16,96.48,96.772,97.039,97.282,97.503,97.704,97.887,98.053,98.204,98.342,98.466,98.579,98.681,98.773,98.857,98.933,99.002,99.064,99.121,99.172,99.218,99.26,99.297,99.332,99.362,99.39,99.415,99.438,99.459,99.477,99.494
41.463,41.468,41.474,41.48,41.488,41.496,41.505,41.515,41.526,41.539,41.553,41.569,41.587,41.607,41.629,41.654,41.682,41.714,41.749,41.788,41.833,41.882,41.938,41.999,42.069,42.146,42.233,42.33,42.438,42.559,42.694,42.845,43.013,43.2,43.408,43.64,43.898,44.184,44.502,44.854,45.243,45.674,46.148,46.671,47.245,47.874,48.563,49.314,50.13,51.016,51.973,53.004,54.109,55.289,56.543,57.87,59.267,60.73,62.252,63.828,65.449,67.107,68.79,70.49,72.194,73.892,75.573,77.226,78.842,80.41,81.925,83.379,84.766,86.083,87.328,88.497,89.592,90.612,91.559,92.435,93.243,93.985,94.665,95.287,95.854,96.369,96.837,97.262,97.646,97.993,98.306,98.588,98.842,99.071,99.276,99.461,99.626,99.774,99.907,100.03,100.13,100.23,100.31,100.39,100.46,100.52,100.57,100.62,100.67,100.71,100.74,100.77,100.8,100.82,100.85,100.87,100.88,100.9,100.91,100.92
40.961,41.004,41.05,41.1,41.154,41.212,41.275,41.344,41.418,41.498,41.585,41.678,41.78,41.889,42.007,42.135,42.273,42.422,42.582,42.755,42.942,43.143,43.359,43.592,43.842,44.112,44.4,44.71,45.043,45.399,45.78,46.187,46.622,47.085,47.579,48.104,48.662,49.254,49.88,50.542,51.241,51.977,52.75,53.561,54.409,55.295,56.217,57.175,58.168,59.194,60.251,61.337,62.449,63.585,64.741,65.915,67.102,68.299,69.502,70.707,71.911,73.108,74.296,75.47,76.627,77.763,78.877,79.963,81.021,82.048,83.042,84.002,84.925,85.812,86.662,87.474,88.248,88.985,89.685,90.349,90.976,91.569,92.128,92.655,93.15,93.614,94.05,94.458,94.84,95.197,95.53,95.841,96.13,96.4,96.651,96.884,97.101,97.303,97.49,97.663,97.824,97.974,98.112,98.24,98.358,98.468,98.57,98.664,98.75,98.831,98.905,98.974,99.037,99.096,99.15,99.2,99.246,99.289,99.328,99.364
42.442,42.5,42.563,42.63,42.701,42.779,42.862,42.95,43.046,43.148,43.258,43.375,43.501,43.636,43.781,43.936,44.101,44.278,44.468,44.67,44.886,45.117,45.362,45.625,45.904,46.201,46.518,46.854,47.21,47.589,47.99,48.415,48.864,49.338,49.839,50.366,50.921,51.503,52.114,52.754,53.423,54.121,54.849,55.605,56.389,57.202,58.041,58.907,59.797,60.71,61.646,62.601,63.574,64.562,65.564,66.577,67.598,68.624,69.653,70.682,71.708,72.728,73.74,74.741,75.729,76.701,77.655,78.589,79.502,80.391,81.255,82.093,82.903,83.686,84.441,85.167,85.863,86.531,87.169,87.779,88.36,88.913,89.438,89.937,90.41,90.858,91.282,91.681,92.059,92.414,92.749,93.065,93.361,93.639,93.901,94.146,94.375,94.591,94.792,94.981,95.157,95.322,95.476,95.62,95.755,95.88,95.998,96.107,96.209,96.304,96.392,96.475,96.552,96.623,96.69,96.752,96.81,96.864,96.914,96.961
41.286,41.321,41.358,41.398,41.441,41.487,41.537,41.59,41.648,41.71,41.777,41.849,41.926,42.009,42.099,42.195,42.298,42.409,42.528,42.657,42.794,42.942,43.1,43.27,43.452,43.647,43.855,44.079,44.318,44.573,44.846,45.137,45.448,45.779,46.132,46.507,46.906,47.33,47.78,48.256,48.76,49.292,49.855,50.447,51.071,51.726,52.413,53.132,53.884,54.669,55.486,56.334,57.214,58.123,59.062,60.029,61.021,62.038,63.076,64.134,65.21,66.299,67.401,68.511,69.626,70.743,71.86,72.973,74.078,75.173,76.255,77.321,78.368,79.394,80.397,81.375,82.325,83.248,84.14,85.002,85.832,86.631,87.397,88.13,88.831,89.5,90.137,90.742,91.318,91.863,92.379,92.867,93.327,93.762,94.171,94.557,94.919,95.259,95.579,95.878,96.159,96.422,96.667,96.897,97.112,97.313,97.5,97.675,97.838,97.99,98.132,98.264,98.387,98.502,98.608,98.707,98.8,98.886,98.965,99.039
38.397,38.424,38.454,38.486,38.521,38.56,38.602,38.648,38.699,38.754,38.814,38.88,38.952,39.03,39.116,39.209,39.311,39.423,39.544,39.676,39.821,39.978,40.149,40.335,40.538,40.758,40.997,41.257,41.539,41.844,42.175,42.533,42.92,43.338,43.788,44.273,44.795,45.355,45.955,46.598,47.284,48.016,48.795,49.621,50.497,51.421,52.395,53.418,54.49,55.609,56.774,57.982,59.231,60.517,61.837,63.187,64.561,65.955,67.363,68.78,70.199,71.616,73.024,74.418,75.792,77.141,78.461,79.747,80.996,82.203,83.368,84.486,85.558,86.58,87.554,88.478,89.353,90.179,90.957,91.689,92.375,93.017,93.617,94.177,94.698,95.183,95.633,96.05,96.437,96.795,97.125,97.43,97.712,97.972,98.211,98.431,98.633,98.819,98.99,99.147,99.291,99.424,99.545,99.656,99.758,99.852,99.937,100.02,100.09,100.15,100.21,100.27,100.32,100.37,100.41,100.45,100.48,100.51,100.54,100.57
38.443,38.492,38.544,38.6,38.66,38.725,38.794,38.868,38.947,39.032,39.123,39.221,39.325,39.437,39.557,39.685,39.822,39.969,40.125,40.292,40.471,40.662,40.866,41.083,41.314,41.561,41.824,42.103,42.401,42.717,43.052,43.408,43.786,44.186,44.609,45.056,45.529,46.027,46.552,47.105,47.686,48.295,48.934,49.603,50.301,51.029,51.788,52.576,53.393,54.24,55.114,56.016,56.944,57.897,58.873,59.87,60.887,61.921,62.971,64.033,65.105,66.184,67.268,68.355,69.44,70.522,71.597,72.663,73.718,74.758,75.782,76.787,77.771,78.733,79.671,80.583,81.469,82.326,83.155,83.955,84.724,85.464,86.174,86.854,87.505,88.125,88.717,89.281,89.816,90.325,90.808,91.265,91.697,92.106,92.492,92.856,93.2,93.523,93.828,94.114,94.383,94.636,94.873,95.096,95.305,95.501,95.684,95.856,96.016,96.167,96.307,96.439,96.562,96.676,96.784,96.884,96.977,97.065,97.146,97.222
42.175,42.218,42.266,42.317,42.372,42.432,42.497,42.567,42.644,42.726,42.815,42.912,43.017,43.13,43.252,43.384,43.526,43.681,43.847,44.026,44.22,44.428,44.653,44.895,45.155,45.435,45.735,46.057,46.403,46.773,47.17,47.593,48.046,48.528,49.042,49.588,50.168,50.783,51.434,52.121,52.846,53.609,54.409,55.248,56.125,57.039,57.99,58.976,59.996,61.048,62.13,63.239,64.374,65.529,66.703,67.891,69.09,70.296,71.505,72.712,73.914,75.107,76.286,77.449,78.591,79.71,80.803,81.866,82.899,83.897,84.861,85.789,86.68,87.533,88.348,89.124,89.863,90.564,91.228,91.856,92.449,93.008,93.533,94.027,94.491,94.925,95.331,95.711,96.066,96.396,96.705,96.992,97.259,97.508,97.739,97.953,98.152,98.336,98.507,98.666,98.813,98.949,99.074,99.191,99.298,99.398,99.49,99.575,99.653,99.726,99.793,99.854,99.911,99.964,100.01,100.06,100.1,100.14,100.17,100.2
38.067,38.076,38.086,38.098,38.11,38.124,38.139,38.156,38.175,38.197,38.22,38.246,38.276,38.308,38.345,38.385,38.43,38.48,38.535,38.597,38.665,38.742,38.826,38.92,39.025,39.141,39.27,39.412,39.571,39.746,39.94,40.155,40.393,40.656,40.946,41.265,41.618,42.005,42.431,42.899,43.411,43.972,44.583,45.25,45.974,46.76,47.609,48.525,49.51,50.565,51.692,52.891,54.16,55.499,56.906,58.376,59.904,61.486,63.113,64.779,66.474,68.19,69.917,71.643,73.361,75.059,76.729,78.361,79.948,81.483,82.96,84.373,85.72,86.998,88.205,89.339,90.403,91.396,92.319,93.176,93.969,94.7,95.373,95.991,96.557,97.074,97.547,97.977,98.369,98.725,99.049,99.342,99.607,99.848,100.07,100.26,100.44,100.6,100.74,100.87,100.99,101.1,101.19,101.28,101.36,101.42,101.49,101.54,101.59,101.64,101.68,101.72,101.75,101.78,101.81,101.83,101.85,101.87,101.89,101.9
38.603,38.637,38.675,38.717,38.762,38.811,38.864,38.922,38.985,39.054,39.129,39.21,39.298,39.395,39.499,39.613,39.736,39.87,40.016,40.173,40.345,40.53,40.731,40.949,41.185,41.44,41.715,42.013,42.334,42.68,43.053,43.454,43.885,44.347,44.843,45.374,45.942,46.548,47.193,47.879,48.608,49.38,50.196,51.056,51.961,52.912,53.906,54.944,56.024,57.145,58.305,59.5,60.729,61.987,63.271,64.576,65.899,67.234,68.577,69.922,71.265,72.6,73.923,75.228,76.512,77.771,79,80.195,81.355,82.477,83.557,84.596,85.591,86.541,87.447,88.308,89.124,89.897,90.626,91.313,91.958,92.565,93.133,93.664,94.16,94.623,95.055,95.456,95.829,96.175,96.497,96.794,97.07,97.325,97.561,97.779,97.98,98.166,98.337,98.495,98.641,98.775,98.899,99.012,99.117,99.213,99.302,99.383,99.458,99.527,99.59,99.648,99.701,99.75,99.795,99.837,99.875,99.91,99.942,99.971
